,workflow_type,task_id,time_to_buffer,dependency_wait_time,time_spent_in_queue,model_fetching_time,execution_time
183,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
184,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
185,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
186,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
187,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
188,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
189,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
190,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
191,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
192,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
193,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
194,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
195,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
196,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
197,0.0,2.0,561.0070472143416,0.0,498.99514352051483,0.0,778.0
198,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
199,0.0,4.0,1002.0097129589703,835.9951435205148,0.0,0.0,1.0
200,1.0,0.0,0.002190734856412746,0.0,0.0,0.0,560.0
201,1.0,1.0,560.0021907348564,0.0,778.0,0.0,27.0
202,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
203,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
204,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
205,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
206,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
207,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
208,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
209,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
210,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
211,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
212,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
213,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
214,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
215,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
216,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
217,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
218,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
219,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
220,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
221,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
222,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
223,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
224,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
225,0.0,0.0,0.002190734856412746,0.0,0.0,0.0,561.0
226,0.0,1.0,561.0048564794852,0.0,0.0,0.0,441.0
227,0.0,2.0,561.0048564794852,0.0,498.99733425537124,0.0,778.0
228,0.0,3.0,561.0021907348564,0.0,0.0,0.0,803.0
